TERYT,Województwo,Powiat,Gmina,OGÓŁEM Liczba zdarzeń,RAZEM 1. Obiekty użyteczności publicznej,"101. Administracyjno-biurowe, banki","102. Oświaty i nauki, w szczególności budynki dydaktyczne, szkoły, przedszkola","103. Służby zdrowia, w szczególności szpitale, sanatoria, domy opieki społecznej, przychodnie, żłobki","104. Handlowo-usługowe, w szczególności sklepy, domy towarowe, lokale gastronomiczne, hurtownie, zakłady usługowe","105. Obsługi pasażerów w komunikacji, w szczególności dworce kolejowe i autobusowe, porty rzeczne i morskie, dworce lotnicze",106. Widowiskowo-rozrywkowe i sportowe,"107. Kultu religijnego, sakralne","108. Muzea, skanseny, wystawy, galerie","109. Biblioteki, archiwa","110. Zakłady odosobnienia, w szczególności zakłady karne, areszty śledcze, domy poprawcze",111. Inne obiekty użyteczności publicznej,RAZEM 2. Obiekty mieszkalne,"201. Hotele, noclegownie",202. Domy dziecka,"203. Internaty, domy studenckie",204. Koszary,205. Domy emerytów,"206. Domy wczasowe, pensjonaty",207. Schroniska,"208. Jednorodzinne, w tym bliźniaki, zabudowa szeregowa",209. Wielorodzinne,210. Budynki mieszkalne w gospodarstwach rolnych,"211. Inne obiekty mieszkalne, w szczególności altanki, barakowozy, domki letniskowe",RAZEM 3. Obiekty produkcyjne,301. Budynki produkcyjne,"302. Budynki gospodarcze (w tym wiaty, bez garaży)","303. Pomieszczenia socjalne, w szczególności szatnie, stołówki",304. Instalacje technologiczne poza budynkami,305. Maszyny i urządzenia technologiczne,306. Pomieszczenia administracyjne,"307. Rurociągi, instalacje przesyłowe między obiektami na terenie zakładu oraz tranzytowe poza terenem zakładu",RAZEM 4. Obiekty magazynowe,"401. Magazyny, wiaty na terenie zakładów produkcyjnych","402. Magazyny, hurtownie, wiaty wolno stojące (bez obiektów wymienionych w punktach 104 i 401)","403. Magazyny, hurtownie w obiektach przeznaczonych na pobyt ludzi kwalifikowanych jako ZL",404. Place budowy i zaplecza budowy,"405. Place składowe, w tym także hałdy",406. Zbiorniki składowe stałe,407. Stacje paliw płynnych i gazu płynnego,408. Bazy paliw płynnych i gazu płynnego,RAZEM 5. Środki transportu,"501. Drogowe - motocykle, jednoślady","502. Drogowe - autobusy, trolejbusy","503. Drogowe - samochody ciężarowe, maszyny drogowe, cysterny, przyczepy do samochodów ciężarowych","504. Drogowe - samochody osobowe, przyczepy samochodów osobowych","505. Kolejowe - ruchu pasażerskiego, np. wagony pasażerskie, typu pasażerskiego, socjalne","506. Kolejowe - ruchu towarowego, np. wagony towarowe, cysterny","507. Lotnicze - ruchu pasażerskiego, np. samoloty pasażerskie",508. Lotnicze - ruchu towarowego np. samoloty przystosowane tylko do przewozu towarów,"509. Lotnicze - samoloty turystyczne, rolnicze, sportowe, sanitarne w tym śmigłowce, szybowce, lotnie",510. Morskie - statki transportowe,"511. Morskie - statki pasażerskie, promy","512. Morskie - inne obiekty pływające, w tym jachty, łodzie rybackie, kutry","513. Śródlądowe - statki transportowe, pchacze, barki","514. Śródlądowe - statki pasażerskie, promy","515. Śródlądowe - obiekty pływające, w tym jachty, żaglówki, łodzie",516. Szynowe środki komunikacji miejskiej,517. Pojazdy trakcyjne i kolejowe pojazdy specjalne,518. Szynowe pojazdy metra,RAZEM 6. Lasy (państwowe i prywatne),601. Uprawy leśne,602. Młodniki,603. Drzewostany II klasy wieku,604. Drzewostany III i powyżej klasy wieku,605. Inne powierzchnie w obszarach leśnych,"606. Powierzchnie zalesione na obszarach nieleśnych np. parki, lasy miejskie","RAZEM 7. Uprawy, rolnictwo",701. Nieużytkowane powierzchnie rolnicze,"702. Uprawy rolne oraz łąki, rżyska i pożary powstałe podczas zbiorów tych upraw","703. Maszyny rolnicze, traktory, inne środki transportu związane z rolnictwem","704. Sterty, stogi, brogi",705. Budynki i instalacje przerobu produktów rolnych,"706. Budynki inwentarskie, hodowlane, magazynowe (stodoły), szklarnie","707. Budynki gospodarcze (szopy, komórki, wiaty, kotłownie - bez garaży)",RAZEM 8. Inne obiekty,"801. Śmietniki wolnostojące, wysypiska śmieci","802. Zsypy pomieszczenia zsypowe, smietniki wewnątrz budynków","803. Kanały wentylacyjne, dymowe, dylatacje, palne elewacje lub okładziny ścian zewnętrznych","804. Garaże, warsztaty samochodowe poza budynkami, w tym kompleksy garażowe","805. Garaże, warsztaty samochodowe wewnątrz budynków mieszkalnych","806. Garaże, warsztaty samochodowe wewnątrz pozostałych budynków lub ich części, zaliczonych do kategorii zagrożenia ludzi (ZL)","807. Garaże, warsztaty samochodowe wewnątrz budynków magazynowych i produkcyjnych",808. Zabytki kultury materialnej nie będące budynkami,"809. Obiekty lub grupa obiektów przyrody naturalnej np. pojedyńcze drzewa, minerały, jaskinie, inne",810. Obiekty hydrotechniczne,"811. Rozlewiska, wycieki, zanieczyszczenia powstałe na zbiornikach, ciekach i akwenach wodnych","812. Inne zdarzenia powstałe na zbiornikach, ciekach i akwenach wodnych",813. Obiekty wojskowe,"814. Obiekty użytkowane przez konsulaty, ambasady (eksterytorialne)","815. Pobocza dróg i szlaków komunikacyjnych (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw na poboczach)","816. Płyty manewrowe i pasy lotnisk, szlaki kolejowe i manewrowe, drogi i ulice (ale bez zdarzeń z udziałem środków transportu, bez pożarów traw)","817. Trawy, trawniki na terenach nierolniczych, poboczach dróg i szlaków, ulic","818. Zdarzenia występujące na dużych obszarach mieszkalnych lub gospodarczych, na terenach gmin, miast i osiedli (np. poszuk. ludzi i zwierząt na terenach wiejskich, miejskich, lasów, udział w ewak. z tych obsz., pomoc w dział. innych służb obejm. te obsz.)","819. Inne nietypowe obiekty, budynki, instalacje",RAZEM Wybuchy w czasie działań,Gazów par i cieczy,Pyłów substancji chemicznych stałych,Materiałów wybuchowych
100705,łódzkie,opoczyński,Paradyż,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
100706,łódzkie,opoczyński,Poświętne,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100707,łódzkie,opoczyński,Sławno,26,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,8,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0
100708,łódzkie,opoczyński,Żarnów,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,8,1,0,0,16,12,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
100801,łódzkie,pabianicki,Konstantynów Łódzki,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,1,0,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
100802,łódzkie,pabianicki,Pabianice,106,6,0,1,0,2,0,0,0,0,0,0,3,45,0,0,0,0,0,0,0,15,26,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,9,5,0,0,0,0,1,3,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,11,0,0,0,0
100803,łódzkie,pabianicki,Dłutów,18,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100804,łódzkie,pabianicki,Dobroń,29,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,2,1,6,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
100805,łódzkie,pabianicki,Ksawerów,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100806,łódzkie,pabianicki,Lutomiersk,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,4,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
100807,łódzkie,pabianicki,Pabianice,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0
100901,łódzkie,pajęczański,Działoszyn,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,11,10,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0
100902,łódzkie,pajęczański,Kiełczygłów,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100903,łódzkie,pajęczański,Nowa Brzeźnica,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,12,7,3,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
100904,łódzkie,pajęczański,Pajęczno,30,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,5,0,0,1,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
100905,łódzkie,pajęczański,Rząśnia,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,3,2,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
100906,łódzkie,pajęczański,Siemkowice,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
100907,łódzkie,pajęczański,Strzelce Wielkie,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100908,łódzkie,pajęczański,Sulmierzyce,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101001,łódzkie,piotrkowski,Aleksandrów,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,5,3,2,0,10,6,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101002,łódzkie,piotrkowski,Czarnocin,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
101003,łódzkie,piotrkowski,Gorzkowice,29,2,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,12,8,3,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0
101004,łódzkie,piotrkowski,Grabica,25,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
101005,łódzkie,piotrkowski,Łęki Szlacheckie,16,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,8,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101006,łódzkie,piotrkowski,Moszczenica,28,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,0,1,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
101007,łódzkie,piotrkowski,Ręczno,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101008,łódzkie,piotrkowski,Rozprza,36,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,1,0,11,4,6,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
101009,łódzkie,piotrkowski,Sulejów,63,2,0,2,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,21,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,11,5,5,0,0,0,1,0,16,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,3,0,8,0,0,0,0
101010,łódzkie,piotrkowski,Wola Krzysztoporska,41,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,17,7,8,0,1,0,0,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
101011,łódzkie,piotrkowski,Wolbórz,36,2,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,10,4,3,0,2,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,1,0,1,0
101101,łódzkie,poddębicki,Dalików,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
101102,łódzkie,poddębicki,Pęczniew,13,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
101103,łódzkie,poddębicki,Poddębice,48,2,1,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,15,7,4,0,0,0,0,4,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0
101104,łódzkie,poddębicki,Uniejów,23,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,5,3,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0
101105,łódzkie,poddębicki,Wartkowice,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,3,0,1,0,0,0,0,2,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0
101106,łódzkie,poddębicki,Zadzim,43,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,1,0,10,4,6,0,0,0,0,0,21,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,0,8,0,0,0,0
101201,łódzkie,radomszczański,Radomsko,94,3,0,0,0,2,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,14,18,0,0,3,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,17,15,0,0,1,0,0,1,24,6,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,7,0,4,0,0,0,0
101202,łódzkie,radomszczański,Dobryszyce,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
101203,łódzkie,radomszczański,Gidle,53,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,5,0,1,0,27,18,0,1,5,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
101204,łódzkie,radomszczański,Gomunice,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0
101205,łódzkie,radomszczański,Kamieńsk,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
101206,łódzkie,radomszczański,Kobiele Wielkie,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
101207,łódzkie,radomszczański,Kodrąb,13,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101208,łódzkie,radomszczański,Lgota Wielka,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101209,łódzkie,radomszczański,Ładzice,32,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,1,1,6,2,0,0,0,0,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
101210,łódzkie,radomszczański,Masłowice,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
101211,łódzkie,radomszczański,Przedbórz,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,5,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
101212,łódzkie,radomszczański,Radomsko,51,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,1,13,1,4,0,10,8,0,0,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
101213,łódzkie,radomszczański,Wielgomłyny,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,7,4,0,0,1,0,1,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
